name_id,features
S_046,육십일도은(는) 환갑을 축하하는 의미를 가지고 있는 두 번 증류한 증류주이다.
S_047,사십오도은(는) 두 번 증류한 증류주로 지초가 들어가 깔끔한 맛의 술이다.
S_048,"산막와이너리 증류주 환희은(는) 산막와이너리의 와인 화몽을 동증류기로 증류, 오랜 시간에 걸쳐 최대한 천천히 증류주를 뽑아내어 맛과 향이 풍부함."
S_049,"오디여라은(는) 국내산 유기농 오디와 국내 기술로 분리해 낸 토종 베리효모를 사용하여 저온 발효, 오크통 숙성으로 부드럽고 풍부한 오크향을 부여한 술이다."
S_050,매화마름은(는) 멸종위기 식물 매화마름을 보존하는 한국 내셔널 트러스트의 매화마름쌀로 빚는 술이다. 세계 최초로 람사르 습지로 등록 된 강화 매화마름 군락지의 논에서 수확한 유기농 쌀 한방울 한방울 천천히 내려 만들어 요리에 풍미를 더하고 식감을 더해준다.
S_051,타락40은(는) 국내 최초 우유 증류주. 타락은 우유(소나 양 등의 동물의 젖 또는 이것을 정련해서 만든 음식)를 의미한다. 우유를 원료로 만든 술이라는 의미에 중의적인 의미를 얹어 소비자들이 재미있고 기억하기 쉽게 이름을 지었다. 술의 원재료는 우유로 우유에 유산균을 첨가해 치즈를 만들 때 나오는 유청에 효모와 효소를 첨가하여 발효과정을 거친다. 치즈 커드의 달콤한 향과 우유의 영양분이 발효 및 증류에 중요한 역할을 한다.
S_052,추사백25은(는) 사과를 발효하여 진공저온 증류한 소주형태의 사과증류주이다. 증류 후 일체의 주정이나 감미료를 넣지 않아 사과의 은은한 풍미가 느껴지며 증류 과정에서 메탄올 등 숙취 원인물질을 제거하여 뒤끝이 깨끗한 술이다. 저온 증류하여 상큼한 사과향이 풍부하게 살아있어 상쾌하고 깔끔하며 부드럽니다. 한식과도 잘 어울리며 다양한 칵테일로 즐기기에도 좋다.
S_053,죽향41은(는) 담양의 친환경쌀을 우리 전통의 소주 제조기법으로 1~3년 저온숙성을 통해 만든 41도의 프리미엄 증류소주. 특유의 향과 깔끔한 맛이 특징이다.
S_054,일엽편주은(는) 상압증류 후 무여과 병입하였으며 고소함과 감미가 풍부하며 부드러운 맛과 향이 난다. 시간이 지날수록 깊이와 기품있는 향이 더해지는 술이다.
S_055,유기농 이도 32은(는) 친환경 유기농 쌀로 빚은 술로 젊은 세종대왕 이도가 32년간 재위함을 기린 전통 소주이다. 최초의 유기가공인증 증류주로 말걸리형 전통주이며 끝 맛이 부드럽다.
S_056,"엄청주은(는) 맑은술 엄나무주 엄청주는 자연친화적이며 양기의 상징인 대표적인 술로 3개월 이상을 숙성시켜 만들었다. 담금주 치고는 비교적 알코올 도수가 낮지만 이는 엄마누 약성은 저도수 알코올에 잘 녹기 때문에 약효를 최대한 살리기 위한 방법이다. 엄나무는 염증질환과 신경통, 간장질환에도 효과가 크다고 알려져 있으며 열량이 적어 다이어트에 효과적이다. 직접 엄나무를 자연재배하여 엄나무의 효능을 담은 술이다."
S_057,소여강 25%은(는) 프리미엄 술들이 선택한 단식증류방식으로 2번 내린 증류주. 추연당만의 여과기법과 숙성을 통해 저도수 증류주에서 느낄 수 없는 탁월한 밸런스를 느낄 수 있다.
S_058,"선비 진은(는) 부드러운 단맛을 위해 맵쌀이 아닌 100% 찹쌀을 사용하여 조선시대 때의 방식으로 찹쌀가루를 내서 범벅으로 덧술을 빚어서 만든 술이다. 찹쌀이 선사하는 향기와 달큰함이 부드럽게 목을 타고 넘어가며 목넘김 후 올라오는 고도주 특유의 향과 느낌은 첨가물이 없는 깔끔한 재료 덕분에 깨끗하게 다가온다. 조선 시대에 지식과 인품을 갖춘 사람에 대한 호칭인 선비의 정신을 담아 더 높은 비용이 들지라도 더 나은 품질을 위해 찹쌀, 오미자와 같은 값비싼 재료를 주저하지 않고 사용한 술이라 하여 이름을 선비 진이라 붙였다."
S_059,로아40화이트은(는) 로아를 만드는 한방울 한방울의 시간은 한국적인 정성스러움을 로아의 맑고 투명함은 비움과 여유 그리고 풍류를 의미합니다. 쌀을 사용하여 고도주의 풍미를 부드럽게 감싸주고 은은하며 그윽하게 퍼지는 쌀향을 느낄 수 있습니다.
S_060,로아19화이트은(는) 로아를 만드는 한방울 한방울의 시간은 한국적인 정성스러움을 로아의 맑고 투명함은 비움과 여유 그리고 풍류를 의미합니다. 쌀을 사용하여 고도주의 풍미를 부드럽게 감싸주고 은은하며 그윽하게 퍼지는 쌀향을 느낄 수 있습니다.
S_061,로아40퍼플은(는) 로아를 만드는 한방울 한방울의 시간은 한국적인 정성스러움을 로아의 맑고 투명함은 비움과 여유 그리고 풍류를 의미합니다. 포도를 사용하여 고도주의 풍미를 부드럽게 감싸주고 은은하며 그윽하게 퍼지는 포도향을 느낄 수 있습니다.
S_062,로아19옐로우은(는) 로아 19도 옐로우는 국내산 쌀과 배를 원료로 사용하여 빚은 술을 상압동 증류기를 통해 증류하여 장기간 숙성한 제품입니다. 흰 빌깔의 이슬이라는 뜻을 담은 프리미엄 증류주로써 로아를 만드는 한방울 한방울의 시간은 한국적인 정성스러움을 로아의 맑고 투명함은 비움과 여유 그리고 풍류를 의미합니다. 배를 사용하여 고도주의 풍미를 부드럽게 감싸주고 은은하며 그윽하게 퍼지는 배향을 느낄 수 있습니다.
S_063,로아19레드은(는) 로아를 만드는 한방울 한방울의 시간은 한국적인 정성스러움을 로아의 맑고 투명함은 비움과 여유 그리고 풍류를 의미합니다. 사과를 사용하여 술의 풍미를 부드럽게 감싸주고 은은하며 그윽하게 퍼지는 사과향을 느낄 수 있습니다.
S_064,달홀진주40은(는) 전통방식증류의 무감비 순수 증류주. 레몬이나 라임을 띄워 얼음과 함께 칵테일 해서 마시면 더욱 좋다.
S_065,달홀진주25은(는) 전통방식증류의 무감비 순수 증류주. 레몬이나 라임을 띄워 얼음과 함께 칵테일 해서 마시면 더욱 좋다.
S_066,금설은(는) 금가루가 술과 섞여 금싸라기 눈이 내리는 듯 온화하고 따뜻한 순수 100% 증류주이다. 거친맛을 내는 상압증류 방식에 비해 첫 맛은 부드럽고 끝 맛은 깔끔한 감압증류 방식을 사용함으로써 원주 고유의 맛을 최대한 살렸다.
S_067,각시탈은(는) 국내산 쌀 100%로 만든 700년 전통의 증류식 안동소주로 부드럽고 깔끔하여 숙취가 적다. 화학첨가물이 전혀 들어가지 않아 안심하고 먹을 수 있으며 증류식 소주로 은은한 향과 감칠맛이 개운하며 목넘김이 순하고 담백하다. 국내 유일하게 3회 여과한 증류원액을 사용하여 화근 냄새를 줄였으며 전통의 맛과 향을 개선하여 누구나 즐길 수 있게 대중화했다. 마신 후 입안 가득 향이 퍼지며 뒤끝이 깨끗하여 다음날 숙취가 적은 전통주이다. 각시탈 모양으로 선물하기 좋다.
S_068,"52C은(는) 오이처럼 cool 하게 즐기는 싱싱한 오이 증류주. 예전에 유행했던 소주에 오이를 넣어 마시는 오이소주를 떠올리며 만든 술이다. 오이를 소주에 담그면 오이의 색과 향이 소주의 알코올 성분에 침출되어 소주 특유의 쓴 맛과 아로올 취를 부드럽게 하여 술 맛을 순하게 하고 이뇨작용을 활발하게 해주어 체내의 노폐물 배설을 도와주기도 한다고 한다. 오이는 차가운 성질이라 여름에 술 마실 때 나타나는 체온 상승을 어느 정도 억제해주고, 오이의 다양한 비타민은 숙취 해소에 효과가 있다고 한다. 이런 오이의 장점을 침출해 만든 세계 최초의 증류주가 52C이다. 52C를 마시면 입안 가득 오이와 멜론 향이 퍼진다."
S_069,"백이주은(는) 높은 도수임에도 불구하고 부드러운 목 넘김이 일품입니다.. 깔끔한 뒷맛과 입에 남는 은은한 향이 청주를 생각나게 합니다. 
술 자체에서 풍기는 고풍스러운 향으로 단독으로 즐기면 더욱 깊게 느끼실 수 있고 기호에 따라 따뜻하게 마시면 그윽한 향이 더욱 잘 느껴집니다. 
도자기 병으로 제작되어 묵직한 분위기로 고급진 느낌이 있으며 차례상 술로도, 혹은 특별한 기념일날 선물용으로도 좋습니다."
S_070,"미상25은(는) 감귤이 유명한 마을, 신례리에서 재배한 제주 감귤을 저온 발효하여 증류한 맑고 향긋한 술입니다. 블렌딩 후 숙성과정을 거쳐 목넘김을 부드럽게 하여 깔끔한 맛이 나는 것이 특징입니다."
S_071,"죽력고은(는) 육당 최남선이 감홍로, 이강주와 함께 조선 3대 명주(名酒)로 꼽았던 술입니다. 대나무를 토막내 불을 지펴 흘러내리는 대나무즙 `죽력`에 대잎, 석창포, 계심 등을 넣고 소주를 내려 증류시킨 술입니다. `고`는 최고급 약소주에만 붙일 수 있는 술의 극존칭으로 그 명성이 뛰어납니다. 투명한 황색에 단맛과 은은한 대나무향이 상쾌합니다. 죽력은 대나무 잎과 가지를 사흘 동안 고아 내린 것입니다. 쌀과 누룩으로 20일 걸려 술을 빚은 뒤, 죽력을 뿌린 소줏고리로 증류해 만든 술이 죽력고입니다. 주로 대나무가 많은 전라도 지방에서 빚어진 증류주로 중품으로 마비될 때 약으로 썼다고 전해집니다."
S_072,"진맥소주 22%은(는) 안동 명개마을에서 직접 재배한 유기농 통밀로 상압 증류한 전통 수제 방식의 국내 유일의 밀로 만든 소주입니다. 밀 씨앗을 뿌리는 것부터 술을 병에 담기까지는 한결같은 정성이 깃듭니다. 진맥소주 한 병에는 2년의 가다림, 5평방미터의 밀밭 그리고 농부의 한 말 땀방울이 담겨 있습니다. 건강한 밀은 고유의 꽃향기를 지닌 우아한 술이 됩니다. 향긋한 밀꽃과 참꽃 향기는 자연이 우리에게 선사하는 최고의 선물입니다."
S_073,두레앙목통숙성주은(는) 거봉포도를 원료로 포도주를 만들어 감압식증류기로 증류한 후 프랑스산 오크통에 숙성시킨 제품이다. 입과 코를 통하여 한 모금 머금은 술은 초콜릿 향과 오크 향이 입안에 은근하게 퍼지면서 마치 참나무 숲에서 불어오는 시원한 바람을 마주하고 서 있는 듯합니다.
S_074,금산인삼백주은(는) 금산에서 자란 5년근 인삼으로 빚은 인삼백주로 은은한 인삼의 청향과 부드러운 맛과 풍미를 전통방법으로 계승한 고급전통주이다.
S_075,의림소주은(는) 독특한 향과 깨끗한 맛을 내기 위하여 100% 국내산 쌀을 발효시켜 최신공법인 감압증류방식으로 빚어냈다. 탄내를 제거시킨 향긋한 쌀향이 그윽하며 깨끗하고 깔끔한 맛과 향을 내는 증류식소주이다.
S_076,"화요 41은(는) 증류소주의 부흥과 발전을 위하여 출시된 화요는 국내산 쌀과 천연암반수를 사용하여 깨끗하고 다양한풍미를 즐길 수 있으며 옹기숙성, 감압증류방식, 미생물활용 등 전통을 유지하되 현대인의 입맛에 맞게 제조되었다. 화요 41%는 높은 도수에 비해 특유의 부드러운 맛과 깊은 향이 있어 스트레이트로 마셨을 때 맛과 향을 가장 잘 느낄 수 있고, 화요 25%는 화요의 부드러움과 원재료인 쌀 특유의 풍미를 담아냈다. 스트레이트로 마셔도 좋지만 뜨거운 물과 6:4의 비율로 섞어 마시는 것도 좋다. 화요 17%는 맛과 향은 그대로 담고 보다 젊고 고급스러운 감각을 더했다."
S_077,화요 25은(는) 무농약 친환경 복분자로 빚은 복분자주를 5년의 연구를 거친 특허공법으로 증류해 만든 세계유일의 복분자 브랜디로 40도의 높은 도수임에도 혀끝을 감싸는 부드러운 맛과 브랜디 특유의 바디감이 특징이다.
S_078,"화요 17은(는) 증류소주의 부흥과 발전을 위하여 출시된 화요는 국내산 쌀과 천연암반수를 사용하여 깨끗하고 다양한풍미를 즐길 수 있으며 옹기숙성, 감압증류방식, 미생물활용 등 전통을 유지하되 현대인의 입맛에 맞게 제조되었다. 화요 41%는 높은 도수에 비해 특유의 부드러운 맛과 깊은 향이 있어 스트레이트로 마셨을 때 맛과 향을 가장 잘 느낄 수 있고, 화요 25%는 화요의 부드러움과 원재료인 쌀 특유의 풍미를 담아냈다. 스트레이트로 마셔도 좋지만 뜨거운 물과 6:4의 비율로 섞어 마시는 것도 좋다. 화요 17%는 맛과 향은 그대로 담고 보다 젊고 고급스러운 감각을 더했다."
S_079,천지향 증류주은(는) 무농약 친환경 복분자로 빚은 복분자주를 5년의 연구를 거친 특허공법으로 증류해 만든 세계유일의 복분자 브랜디로 40도의 높은 도수임에도 혀끝을 감싸는 부드러운 맛과 브랜디 특유의 바디감이 특징이다.
S_080,"진심홍삼인삼주 19은(는) 우리나라의 기록에 인삼주가 처음 등장한 것은 lt임원십육지gt이다. 인삼주는 우리나라에서만 생산되는 고유의 전통주로, 고려인삼의 역사와 함께 오랜 세월에 걸쳐 뿌리를 내려왔다. 인삼주에는 누룩과 밑술에 인삼을 넣어 빚은 약주와 우리일상에서 접하고 쉽게 빚을 수 있는 증류주에 수삼을 넣어 장기간 숙성시킨 인삼주가 있다. 홍삼을 첨가하여 인삼증류주를 제조하는 특허기술로 빚었으며 38%의 진심홍삼인삼주는 고려인삼의 우수성을 알리고자 인삼을 통째로 넣었다. 이보다 도수를 낮춘 19% 홍삼주는 6년근 홍삼액과 인삼침출액이 10.3% 함유되어있다. 목 넘김이 부드럽고 홍삼과 인삼의 깊은 향을 느낄 수 있다."
S_081,"진심홍삼인삼주 38은(는) 우리나라의 기록에 인삼주가 처음 등장한 것은 lt임원십육지gt이다. 인삼주는 우리나라에서만 생산되는 고유의 전통주로, 고려인삼의 역사와 함께 오랜 세월에 걸쳐 뿌리를 내려왔다. 인삼주에는 누룩과 밑술에 인삼을 넣어 빚은 약주와 우리일상에서 접하고 쉽게 빚을 수 있는 증류주에 수삼을 넣어 장기간 숙성시킨 인삼주가 있다. 홍삼을 첨가하여 인삼증류주를 제조하는 특허기술로 빚었으며 38%의 진심홍삼인삼주는 고려인삼의 우수성을 알리고자 인삼을 통째로 넣었다. 이보다 도수를 낮춘 19% 홍삼주는 6년근 홍삼액과 인삼침출액이 10.3% 함유되어있다. 목 넘김이 부드럽고 홍삼과 인삼의 깊은 향을 느낄 수 있다."
S_082,"문배술은(는) 고려시대 신하들이 왕에게 좋은 술을 진상하여 벼슬을 얻게 되었는데 그 중 으뜸 가문의 술이 문배술’이었다. 이후 고려중엽 후손들에 의해 널리 파급되었고, 현재 문배주양조원에서 5대에 걸쳐 술을 빚어 오고 있다. 문배술은 평안도지방에 전승되어 오던 술로 누룩과 곡물로만 빚는 술임에도 문배나무향기가 난다. 인공적인첨가제가 전혀 없이 맛과 향을 낼 수 있는 특징을 지니고 있기에 역사적, 문화적 가치는 물론이고, 식품산업적인의미도 내포하고 있다. 고도주임에도 목 넘김이 부드럽고 입속 가득한 향기로 감칠맛을 더할 수 있는 순곡의 증류주이다."
S_083,"진도홍주, 만홍은(는) 고려시대부터 지초주라하여 임금님께 진상 되었던 고급술로 첨가물을 사용하지 않은 순곡증류주이다. 지초의 붉은색이 눈을 즐겁게 하고 목 넘김이 부드러우며 강하고 깨끗한 맛으로 시간이 지날수록 풍미가 좋아진다. 진도군수의 품질인증제품으로 소비자의 입맛에 맞도록 38%와 40% 등 다양한 도수생산은 물론 품질향상에 항상 노력을 기울이고 있다."
S_084,"남한산성소주은(는) 남한산성 소주의 유래는 남한산성을 축성한 조선14대왕 선조때부터 전해진다. 곡물로 빚은 순곡소주로 엿을 이용하여 발효조를 만들고 이를 증류하기 때문에 증류주이면서도 강하고 자극적인 맛이 아닌, 부드럽게 넘어가고 잔기운이 오래남는 한국의 대표적인 증류주이다."
S_085,"병영설성사또은(는) 조선 태종17년(1417년)에 초대 병마절도사 마천목장군이 전라병영성을 축조하며 즐겨 마셨다는 술을 현대기술과 접목하여 재탄생시켰다. 우리 쌀 100%를 지하 깊숙이 자리 잡은 청정수에 발효 후 증류하고, 오랜 숙성과정 중 오디와 복분자를 침출하여 천연의 향과 자연의 색을 갖추었다. 병영주조장은 전남 강진 병영의 수인산밑 맑은 지하수를 사용하고 있으며 50년 이상 된 장인정신과 국내산 쌀 사용만을 고집하고 있다."
S_086,"톡 한잔 소주은(는) 보리로 누룩을 만들어 술을 빚고 15일 이상 저온 발효하여 예전옹기항아리모양의 고조리방식으로 내렸던 기술을 토대로 현대식증류기에 전통방식 그대로 상압(전통고조리방식)증류하고 저장고에 100일 이상 숙성 후 제품화하여 향이 구수하고 성상이 고유의 색택, 이미, 이취가 없으며 단맛, 쓴맛이 함께 느껴지는 것이 특징이다."
S_087,"수삼단본 720은(는) 인삼의 종주지인 금산에서 생산된 약효가 뛰어난 5년근 이상의 인삼, 쌀, 누룩 그리고 물탕골 천연암반수를 사용하여 전통적 방법으로 저온 발효시킨 양조주로, 소주에 단순히 인삼을 담가 우려낸 침출주와는 달리 순하고 은은한 인삼의 청향과 풍미를 만끽할 수 있다."
S_088,"송로주은(는) 조선시대부터 양조되어 3대에 걸쳐 이어진 술로 소나무송(松)’에 이슬로(露)’자를 써서 붙여진 이름이다. 속리산 깊은 산골에서 채취한 소나무 잎과 솔옹이, 그리고 소나무뿌리에 서자라는 귀한 복령을 이용하여 먼저 송절주를 만들어낸다. 이 송절주를 증류하여 받아낸 술이 바로 송로주이다. 장복하면 장수할 수 있다는 속설이 있고, 동의보감 음식법에는 관절신경통에 특효가 있다고 기록되어 있다."
S_089,"소나무와 학은(는) 충북 제천시 송학면의 상징인 소나무와 학(PineCrane)은 전통증류주방식으로 제천 약초를 이용하여 농촌종합개발사업의 일환으로 탄생하였다. 오대쌀을 발효·숙성한 다음 감압증류방식으로 증류하고 황기, 당귀 등의 약초에 침출 후 1년 이상 장기 숙성한 술로 약초향과 함께 깔끔한 맛이 난다."
S_090,"두레앙 일반증류주은(는) 1996년 8월 정부의 포도가 공식품 수입개방선언으로 포도가격이 하락하여 수입개방대응의 일환으로 농가들이 출자하여 회사를 설립, 제품을 생산하게 되었다. 두레앙은 거봉을 이용해 포도주를 증류한 술로서 향이 일품이며, 감압식으로 증류하기 때문에 목 넘김이 좋다. 증류과정에서 두통을 유발하는 초류와 후류를 제거해 깔끔한 맛을 자랑한다."
S_091,"금휘은(는) 양조장이 위치하는 제천 송한리는 조선시대부터 물 좋고 소나무가 번성하며, 한국약초의 본향으로 유명하다. 이 지역에는 황기를 비롯한 약초가 많이 자생하고 있어 이를 이용한 여러 종류의 막걸리와 증류주를 생산하고 있다. 금휘는 순금 99.9%(함량0.23ug)가 함유되어 있고 제천 황기와 국내산 쌀로 빚은 전통증류주로 특히 에너지(氣)가 다량 방출되는 전통 황금주이다."
S_092,"로얄 안동소주은(는) 고려후기 일본정벌 때문에 안동에 주둔한 원나라군이 군사용으로 빚었던 소주가 민간에 전래되어 내려온 것이 안동소주의 기원이다. 로얄 안동소주는 우리 쌀 100% 순곡주로 만들었으며 빨리 취하고, 빨리 깨며, 숙취가 없고 뒤가 깨끗하다. 15년간의 장기 숙성으로 원숙미의 증가와 더불어 새로운 고유의 향미가 형성되어 있다."
S_093,타미앙스은(는) 담양을 불어식으로 명명한 것으로 추성주의 원주가 되는 술이다. 자연 대나무 숯으로 여과한 후 자연대나무통과 함께 숙성함으로써 불순물이 제거되어 술맛이 깔끔하면서도 뒤끝이 부드러우며 5년 이상 숙성기간을 거쳐 맛과 향이 뛰어나다.
S_094,"추성주은(는) 고려시대 담양 연동사에서 스님이 밥에 약초를 섞어 발효시킨데서 유래되었으며 조선 선조때는 신선주’, 제세팔선주’로도 불리기도 했다. 쌀과 멥쌀을 기본적인 원료로 구기자, 오미자, 산약 등 10여 가지 한약재를 넣어 100일 이상 숙성시킨 증류주로서 약초들의 은은한 향취가 좋으며 탈취 및 항균작용이 있는 대나무 숯으로 여과하여 뒤끝이 깨끗하고 부드럽다."
S_095,"포항불로주은(는)천연미네랄이 풍부한 청정지하암반수와 쌀을 발효시켜 증류한 순곡주이다. 맑고 투명하며 맛이 부드럽고 마신 후 자극이 없으며 입안에서 느껴지는 향이 일품으로 숙취가 없고 뒤끝이 깨끗하다. 도자기병은 포항지역 불교사찰인 보경사의 범종을 모티브로하여 불로의 뜻을 담고 있으며, 장수의 상징으로 여기는 십장생을 새겨 넣어 세월이 흘러도 퇴색하거나 늙지 않고, 언제나 젊고 역동적인 힘을 지녀 열정적인 삶을 살며 풍요롭게 되길 기원하는 뜻을 담고 있다."
S_096,계룡백일주 40%은(는) 16도의 백일주를 증류시켜 만들어 목젖이 칼칼한 맛과 진한 감칠맛이 뛰어나 더욱 깊은 맛을 즐길수 있습니다 그 맛에 취해 자꾸 마시다 보면 신선이 되다 하여 “신선주”라고도 불리웁니다.
S_097,"두레앙22은(는) 와인을 감압증류한 명품 증류주의 35% 알코올을 22%로 낮춘 제품입니다.
목넘김이 더욱 부드러우며 포도주 증류주의 향이 있어 일반 술로 품격이 다른 제품입니다."
S_098,"미르은(는) 효소제나 효모제 없이 직접 띠운 밀 누룩의 힘으로만 발효하고 고문헌에 기록된 우리 최초의 소주 제조법을 지켜 만드는 전통 증류소주입니다. 25%, 40%, 54%의 3가지 도수로 출시되고 있으며, 향은 세고 강하지만 미세한 단맛이 높은 도수에도 부드러운 목 넘김을 선사합니다."
S_099,소호 (36.5도)은(는) 직접 제작한 증류기로 내려 1년 여간 숙성한 증류소주입니다. 2번 증류.
S_100,소호 (56도)은(는) 직접 제작한 증류기로 내려 1년 여간 숙성한 증류소주입니다. 3번 내린 56도. 높은 도수에도 부드러운 목 넘김을 자랑하고 혀끝으로 산뜻한 배향이 감돕니다. 소호 56도는 양조장 대표 이계송 화백의 작품 상춘’을 레이블로 입혔습니다.
S_101,명인 안동소주은(는) 반남박씨 집안에서 500년 대대로 내려온 가양주로 현 대한민국식품명인 제 6호인 박재서명인이 직접 제조한 순곡 증류식 소주입니다. 100% 우리 쌀로 3단계의 전술과 발효과정을 거치는 3단 사입법과 장기간 숙성방식으로 누룩의 냄새를 제거하였으며 명인 안동소주만의 특별한 제조방식을 통하여 누구도 따라올 수 없는 깊은 맛과 향을 간직하고 있습니다.
S_102,명인 안동소주 하회탈은(는) 반남박씨 집안에서 500년 대대로 내려온 가양주로 현 대한민국식품명인 제 6호인 박재서명인이 직접 제조한 순곡 증류식 소주입니다. 100% 우리 쌀로 3단계의 전술과 발효과정을 거치는 3단 사입법과 장기간 숙성방식으로 누룩의 냄새를 제거하였으며 명인 안동소주만의 특별한 제조방식을 통하여 누구도 따라올 수 없는 깊은 맛과 향을 간직하고 있습니다.
S_103,명인 안동소주 22%은(는) 명인 안동소주는 전통식품명인 6호로 지정된 박재서 명인이 안동소주 본연의 맛을 예술의 경지까지 끌어올린 제품입니다. 안동지방 고지대 지하 암반 270m에서 뽑은 천연암반수에 쌀누룩의 매캐한 냄새를 고감도 기술로 잡고 오랜기간 숙성 하여 부드럽게 순화시킨 순곡 증류주입니다. 특히 현대인의 기호에 맞게 필수적으로 첨가되는 누룩을 만들어 공기접촉에 따른 산화현상으로 생기는 쌀 특유의 화근내를 제거했습니다. 다른 안동소주의 제조과정인 막걸리 상태에서 증류한 2단 방식과는 달리 청주를 한번 더 발효시켜 증류한 것으로 깊은 맛과 향이 월등합니다.
S_104,문배술 헤리티지 25도은(는) 문배술은 메조와 찰수수를 이용하여 빚어낸 순곡의 증류주임에도 문배나무의 과실 향기가 난다고 하여 문배술이라 말하고 있습니다. 문배술 헤리티지 25도 제품은 문배술의 맑고 청아한 맛과 향을 모던한 패키지에 담아낸 제품입니다. 기존 알코올도수 40도에서 25도로 낮춰 가볍게 즐길 수 있는 제품입니다.
S_105,문배술 헤리티지 40도은(는) 문배술은 알콜도수 40%임에도 불구하고 부드러운 목넘김과 입속 가득한 향기를 느낄 수 있는 우리의 전통소주입니다. 문배술 헤리티지 40도 제품은 문배술의 맑고 청아한 맛과 향을 모던한 패키지에 담아낸 제품입니다.
S_106,"제주술익는집 고소리술은(는) 오메기술이 등장하고 나서 수백 년의 세월이 지난 다음 고려시대 몽골인이 제주에 정착하면서 전래된 술입니다. 제주도와 마찬가지로 지금도 개성과 안동에 소주가 유명한 것은 고려시대 몽고군이 그 지역에 주둔했던 결과입니다. 몽고군은 일본 정벌을 위해 병참기지로 제주도에 주둔하며 증류주 제조기법을 전하게 되고 이후 조선시대에 널리 보급되어 저장용 술로 자리잡아 제주도를 대표하는 술이 되었습니다. 제주 고소리술은 인공적인 첨가물 없이 옛 전통방식 그대로 제조하여 그 전통을 잇고 있습니다. 제주 고소리술은 한 때, 개성소주, 안동소주와 더불어 우리나라 3대 소주로 손꼽을 정도로 그 명성을 떨쳤습니다. 향기롭고 진한 맛과 순한 듯 하면서도 은근하게 올라오는 취기로 술을 마시는 흥취가 있고 숙취가 없습니다. 제주 고소리술은 시간이 빚은 술이라고도 한다. 모든 과정이 손맛으로 빚어지고 오랜 기간 저온 항아리 숙성으로 부드럽고 목 넘김이 좋습니다. 제주 고소리술은 고소리술 무형문화재 기능보유자인 김을정 할머니와 전수자에 의해 빚어지고 있다. 술이 대량생산으로 규격화 되고 있는 현재, 오래전 한국의 소중한 술 문화인 가양주 문화가 사라지는 것을 보며 제주술익는집은 양조 시설의 현대화를 과감히 포기하고 전통방식으로 술을 빚고 있다. 술을 빚는 것은 공장이 아닌 자연이며, 기계가 아닌 사람의 손이라는 것을 모토로 오늘도 자연과 함께 느림의 미학으로 술을 빚고 있다."
S_107,"예술주조 `무작`은(는) 아무것도 더하거나 빼지 않은 술로서 강원도에서 생산한 쌀로 빚었습니다. 무작53은 주찬,김승지댁 주방문,등 여러 옛문헌에 실려있는 적선소주를 원류로 하였습니다. 무작53은 자연누룩으로 빚어 깊고 풍부한 맛과 5년의 옹기숙성으로 부드러운 목넘김을 자랑합니다."
S_108,오매락은(는) 국산 배증류원액과 구운매실(오매)로 빚어 향온 암실에서 숙성한 40도 고도주 오매락(烏梅樂)입니다. 입안 가득 퍼지는 매실의 맛과 향이 매력적인 술로 알콜도수가 부담스럽다면 온더락으로 즐길 수 있습니다.
S_109,로아40 옐로우은(는) 국내산 쌀과 배를 원료로 사용하여 빚은 술을 상압동 증류기를 통해 증류하여 장기간 숙성한 제품입니다. 흰 빌깔의 이슬이라는 뜻을 담은 프리미엄 증류주로써 로아를 만드는 한방울 한방울의 시간은 한국적인 정성스러움을 로아의 맑고 투명함은 비움과 여유 그리고 풍류를 의미합니다. 배를 사용하여 고도주의 풍미를 부드럽게 감싸주고 은은하며 그윽하게 퍼지는 배향을 느낄 수 있습니다.
S_110,징기스칸은(는) 레드와인을 감압식 증류하여 38도로 만든 브랜디입니다. 미국 캘리포니아산 오크통에서 5년간 숙성하여 브랜디 마니아의 입맛에 맞추었다. 진한 스모키향과 연갈색 색깔은 소비자의 입맛을 유혹한다
S_111,"추사40은(는) 농업회사법인 예산사과와인에서 직접 재배한 사과를 증류하여 프랑스의 칼바도스와 동일하게 오크통 숙성한 사과증류주이다. 2010년부터 연구 개발하여 7년 만에 출시한 제품이다. 가당하지 않고 사과를 발효, 상압 다단식 동증류기를 사용하여 두 번 증류하여 오크통에 숙성한 제품으로 사과의 은은한 풍미가 느껴지며 바닐라 향과 초콜릿 향이 나며 뒤끝이 깨끗한 술이다."
S_112,"The 찾을수록은(는) 한국애플리즈는 7년의 부단한 연구개발 끝에 2013년 사과와인을 베이스로한 사과소주 6종을 출시하였다. 복숭아, 청포도, 사과, 감귤, 생강, 아메리카노를 가미하여 탄생한 6종의 사과소주다. 패키지 디자인은 녹색 희석식 소주와 흡사하지만 제품은 증류주가 아닌 과실주로 분류된다. 미국 마켓의 경우 맥주와 와인 판매허가만 있는 경우 소주를 판매할 수 없는 점에 착안하여 디자인은 소주이나 제품은 사과와인으로 미국 내 많은 마켓에 입점하기 위한 전략에서 디자인된 제품이다."
S_113,"세우리은(는) 제주도 한라산에서 자란 산양산삼과 하수오, 그리고 구기자를 넣어 만든 알콜도수가 45%인 증류주이다. 구기자의 붉은 색, 하수오의 담백한 맛, 산양산삼의 향과 제주 천연 지하 암반수가 만나 황금 빛깔이 나는 술로 고도주임에도 목 넘김이 부드러우며 재료에서 우려져 나오는 고유한 맛이 일품이다."
