product_id,food,maker,address,name_id,similar_name
PR00000575,"떡갈비, 양곱창구이  떡갈비에 돔배젓, 토하젓, 진석화젓을 상추에 싸서 먹는다면 술안주로 금상첨화이다. 곱창은 담백하고 고소한 맛을 내어 예로부터 영양강장식품으로 전해오며 타미앙스의 맛과 향이 고기 맛을 살려준다.",추성고을,전남 담양군 용면 추령로 29,S_093,
PR00000574,"갈치조림, 죽순회무침  갈치는 살이 희고 부드러우며 감칠맛이 있는데 중간크기로 새벽과 아침녘에 잡힌것이 더 맛있다고 한다. 죽순회무침은 데친갑오징어, 오이, 당근, 미나리, 풋고추와 함께 초고추장으로 버무린 담양군의 향토음식으로 한약재향이 그윽한 추성주와 잘 어울린다.",추성고을,전남 담양군 용면 추령로 29,S_094,
PR00000572,소고기 육회고소하고 담백한 육회에 불로주를 한잔하면 입안에 감도는 향이 긴 여운을 남긴다.,불로주,경북 포항시 북구 청하면 소동리 720-2,S_095,
PR00000569,"갈비구이, 생선회",계룡백일주,충남 공주시 봉정동 390,S_096,
PR00000568,"향이 있는 명품 술로 삽겹살, 소고기, 생선 구이 등에 최적입니다.",(주)두레양조,충남 천안시 서북구 입장면 율목길17-6,S_097,
PR00000567,"중화요리, 김치찌개, 삼겹살",술샘,경기도 용인시 처인구 양지면 죽양대로 2298-1,S_098,
PR00000566,상큼한 샐러드나 신선한 연어회,밝은세상영농조합,경기도 평택시 포승읍 충열길 37,S_099,S_100
PR00000566,상큼한 샐러드나 신선한 연어회,밝은세상영농조합,경기도 평택시 포승읍 충열길 37,S_100,S_099
PR00000565,"육회, 회, 갈비살",명인안동소주,경북 안동시 풍산읍 산업단지6길 6,S_101,
PR00000564,"육회, 회, 갈비살",명인안동소주,경북 안동시 풍산읍 산업단지6길 6,S_102,
PR00000563,간고등어 구이,명인안동소주,경북 안동시 풍산읍 산업단지6길 6,S_103,
PR00000562,복지리,문배주양조원,경기 김포 통진 검암2로15번길 27,S_104,
PR00000561,활어회,문배주양조원,경기 김포 통진 검암2로15번길 27,S_105,
PR00000560,기름기 많은 고등어 회,제주고소리술익는집,제주도 서귀포시 표선면 중산간동로 4726,S_106,
PR00000559,"따뜻한 국물류와 잘 어울린다. 소고기 전골, 맑은 대구탕 등을 추천한다.",예술주조,강원도 춘천시 신동면 풍류1길 6-3,S_107,
PR00000558,"닭고기, 부침개",배상면주가,경기도 포천시 화현면 화현리 512,S_108,
PR00000557,갈치젓 등 젓갈류,배혜정도가,경기도 화성시 정남면 서봉로 835,S_109,
PR00000556,굴 요리와 잘 어울립니다.,고도리 와이너리,경북 영천시 고경면 고도리 494-3,S_110,
PR00000555,"오크통에서 오랜 숙성으로 생긴 훈연 된 나무향과 달콤한 향이 코를 자극시키며, 알코올 도수에 비해 자극적이지 않고 입 안에서 부드럽게 퍼져나가는 것이 오랜 숙성의 여운이다. 술을 마시고 난 후에도 매우 깔끔하고 부드럽다. 생굴과 잘 어울린다.",예산사과와인,충남 예산군 고덕면 대몽로 107-25,S_111,
PR00000554,식중주보다는 가벼운 식후주로 스낵 등과 즐기기 좋다.,㈜한국애플리즈,경북 의성군 단촌면 일직점곡로 755,S_112,
PR00000553,"유리병 안에 들어있는 산양산삼이 인상적이고 진한 호박색의 술로 인삼과 함께 여러 가지 약재의 향이 가득한 것이 특징이다. 도수가 높아 집에 두고 한 잔씩 약으로 마시기 좋은 술이며, 입 안의 풍미가 약재의 향으로 가득하고 목 넘김이 뜨겁다. 삼계탕 등 몸 보양을 위해 먹는 음식과 다 잘 어울린다.",제주샘주,제주 제주시 애월읍 애언로 283,S_113,
PR00000552,"잔잔한 초콜릿과 커피향, 그리고 마시고 난 다음에 느껴지는 기품 있는 오미자의 향. 부드럽게 넘어가는 목 넘김을 가지고 있다. 가벼운 안주류로 아몬드. 초콜릿, 올리브, 견과류, 육류로는 육포 등을 추천한다. 물론 과일 안주, 꿀물 등과 같이 마셔도 좋다. 알코올도수가 상당히 높지만 맛 자체를 즐기기 위해 소량을 마시더라도 온더록이나 탄산을 가미하지 않고 있는 그대로 즐기는 것이 본연의 맛을 그대로 즐길 수 있다.",오미나라,경북 문경시 문경읍 새재로 609,S_114,
PR00000551,"코 속부터 시작되는 잔잔한 오미자향, 머금고 난 이후에 뱃속에서 올라오는 은은한 오미자의 맛. 향과 맛 모두 일품이다. 술맛을 방해하지 않는 가벼운 샐러드나 견과류, 육포 등이 좋다. 소량을 마시더라도 얼음이나 탄산 등은 추가하지 않고 본연의 맛을 즐기기를 추천해 본다.",오미나라,경북 문경시 문경읍 새재로 609,S_115,
PR00000550,"초콜릿, 육포, 문경의 오미자 삼겹살구이, 더덕구이, 송이버섯구이 및 전골 등 추천한다.",오미나라,경북 문경시 문경읍 새재로 609,S_116,
PR00000549,"향이 강하지는 않지만 쌀을 발효시켜 증류했을 때의 고소함이 미세하게 올라오며, 아주 미세하게 산미가 느껴져 산뜻함을 가지고 있는 것이 특징이다. 입 안에 퍼지는 고소함이 매력적인 술이다. 백숙과 잘 어울린다.",제천한약영농조합법인,충북 제헌치 봉양읍 북부로 5길 16-10,S_117,
PR00000548,"진한 호박색의 리큐르로 산뜻한 향이 올라오며, 약간의 단맛과 쓴맛이 오가피와 잘 어울린다. 도수에 비해 독하지 않고 목 넘김이 매우 부드러운 것이 특징이다. 탕수육 등 기름진 중국음식과 잘 어울린다.",제천한약영농조합법인,충북 제헌치 봉양읍 북부로 5길 16-10,S_118,
PR00000547,"증류주에 산양산삼이 침출되어 있어 보는 즐거움과 함께 마실 수 있는 것이 특징이다. 같은 술에 계룡산산양산삼주는 21%로 도수를 낮춰 대중적으로 만들었고, 금수강산은 알코올 도수 40%로 오래 두고 약으로 마실 수 있는 술이다. 향을 맡는 것 보다는 입 안에 술을 넣으면 삼의 향이 강하게 느껴지며 마시고 난 후에는 삼의 쓴 여운이 길게 남는다. 삼계탕과 잘 어울린다.",한국산삼,충남 공주시 계룡면 여서울2길 9,S_119,
PR00000546,"증류주에 산양산삼이 침출되어 있어 보는 즐거움과 함께 마실 수 있는 것이 특징이다. 같은 술에 계룡산산양산삼주는 21%로 도수를 낮춰 대중적으로 만들었고, 금수강산은 알코올 도수 40%로 오래 두고 약으로 마실 수 있는 술이다. 향을 맡는 것 보다는 입 안에 술을 넣으면 삼의 향이 강하게 느껴지며 마시고 난 후에는 삼의 쓴 여운이 길게 남는다. 삼계탕과 잘 어울린다.",한국산삼,충남 공주시 계룡면 여서울2길 9,S_120,
PR00000545,옅은 호박색의 술로 6년근 홍삼이 들어갔지만 삼 특유의 향이 강하지 않고 산뜻한 향이 올라온다. 입 안에서 살짝 단맛과 쓴맛이 교차하고 도수가 높지 않아 부드럽고 목 넘김이 깔끔하다. 삼계탕과 잘 어울린다.,내국양조,충남 논산시 연무읍 마종로 361,S_121,
PR00000544,"알코올 향이 매우 강하고 여기에 미세하게 달콤한 향이 따라 올라온다. 국내에서는 보기 드물게 보리로만 제조된 리큐르이며, 보리 특유의 크림과 같은 맛을 느낄 수 있다. 도수가 높지만 단맛이 강해 입 안의 느낌과 마시고 난 후가 매우 깔끔하다.",내국양조,충남 논산시 연무읍 마종로 361,S_122,
PR00000543,"혀로 느겨지는 부드럽고 깜끔한 맛, 밤향을 머금고 있는 독특한 향기가 있다. 입안에 머금고 있으면 은근한 단맛이 느껴지고 뒤에 따라오는 적절한 쓴맛이 조화를 이룬다. 고도주임데도 불구하고 의외로 목 넘김이 부드럽다. 구이를 한 고기류 음식에 잘 어울린다.",사곡양조원,충남 공주시 사곡면 마곡사로 49,S_123,
PR00000542,"쌀 소주 특유의 감칠맛과 숙성된 부드러운 맛이 느껴지는 증류식 소주다. 얼음, 탄산 등을 넣어 칵테일로도 즐길 수 있으며, 진한 맛으로 인해 돼기고기류하고도 잘 어울린다.",한주양조,경기도 안성시 서운면 서운로 241-14,S_124,
PR00000541,"상압방식의 증류식 소주로 익은 곡물과 훈연된 향이 짙게 올라오는 것이 특징이며, 알코올 도수에 비해 자극적이지 않고 입 안을 뜨겁게 만들어 술 이름 그대로이다. 오리 주물럭과 잘 어울린다.",좋은술,경기 평택시 오성면 숙성뜰길 108,S_125,
PR00000540,삼겹살 등 육류와 잘 어울린다.,조은술 세종,충북 청주시 청원구 사천로 18길 5-2,S_126,
PR00000539,포도를 증류한 브랜디에서 나는 향긋한 향기가 물씬 올라와 기분을 좋게 만들어 준다. 술을 입에 넣으면 마치 맑은 청주를 마시는 느낌이다. 도수가 높지만 매우 부드럽고 술을 마시고 난 후에 자극적이지 않아 누구나 편하게 마실 수 있는 술이다. 양념이 과하지 않은 음식과 잘 어울린다.,국순당,강원도 횡성군 둔내면 현천리 120,S_127,
PR00000538,기분을 좋게 하는 옅은 꽃향이 올라오고 맑은 단맛과 산미 등 오미의 균형이 잘 갖춰져 있다. 바디감과 목넘김이 가볍다. 스테이크와 잘 어울린다.,추성고을,전남 담양군 용면 추령로 29,S_128,
PR00000537,알코올도수가 높지만 입 안에서는 매우 부드럽고 입술과 혀를 자극시키지 않는다. 목넘김이 깔끔하고 박하와 같은 느낌이 든다. 조개찜 등과 잘 어울린다.,대대로영농조합법인,전남 진도군 군내면 둔전리 98,S_129,
PR00000536,수육 그리고 회나 해산물과 곁들이면 부드러운 향을 함께 느낄 수 있다.,배상면주가,경기도 포천시 화현면 화현리 512,S_130,
PR00000535,"황매실을 이용해 맑은 호박색을 가지고 있으며, 매실의 신선한 향이 가득한 것이 특징이다. 도수가 낮아 누구라도 편하게 즐길 수 있으며 처음 단맛이 올라오지만 뒤에 따라오는 신맛과 적절한 쓴맛의 조화가 잘 갖춰진 술이다. 입 안의 느낌이 매우 따뜻하고 마시고 난 후에는 여운이 길다. 숙주 소고기 볶음 등 약간의 양념이 된 깔끔한 음식과 잘 어울린다.",더한주류,서울특별시 은평구 증산로7길 28-13,S_131,
PR00000534,한식과 궁합이 좋으며 숯불에 구은 갈비와 궁합이 좋다.,㈜삼해소주,서울 종로구 창덕궁길 142,S_132,C_063
PR00000533,"생선회, 구이 등 해산물류와 수육, 보쌈 등 육류와 잘 어울린다.",시트러스,제주특별자치도 서귀포시 남원읍 신례천로46,S_133,
PR00000532,술을 입에 넣으면 가볍고 목 넘김이 깔끔한 것이 특징이며 마시고 난 후에도 산뜻하다. 장어 구이와 잘 어울린다.,배상면주가,경기도 포천시 화현면 화현리 512,S_134,F_119
PR00000531,맑고 투명하며 알코올향과 함께 복분자 향기와 달콤한 향기가 올라온다. 입 전체에 복분자 증류 특유의 맛이 퍼지는데 자극적이 않아 숙성이 잘 된 술 같다. 술을 마시고 난 후에 은은한 단맛이 혀에 남아 여운이 길게 느껴진다. 견과류와 잘 어울린다.,배상면주가,경기도 포천시 화현면 화현리 512,S_135,
PR00000529,상큼한 샐러드나 신선한 연어회,배혜정도가,경기도 화성시 정남면 서봉로 835,S_136,S_063
PR00000528,노간주나무열매가 들어간 진(GIN)의 느낌에 달콤한 향이 섞여 올라오는 것이 특징이다. 약간의 단맛이 술의 풍미를 좋게 만들고 입 안의 자극을 줄여준다. 입 안의 알코올 풍미가 가득하고 마시고 난 후에는 여운이 길게 남는다. 삼겹살과 아주 잘 어울린다.,더한주류,서울특별시 은평구 증산로7길 28-13,S_137,
PR00000527,"얼큰한 국물류, 곱창전골, 담백한 샤브샤브",추연당,경기도 여주군 가남읍 금당리 531-2,S_138,
PR00000526,한우 육회,오미나라,경북 문경시 문경읍 새재로 609,S_139,
PR00000525,생선회 또는 고기종류,농업회사법인영덕주조,경북 영덕군 강구면 소월1길 16-10,S_140,
PR00000524,"도미찜, 고기요리",풍정사계,충청북도 청주시 청원구 내수읍 풍정1길 8-2,S_141,
PR00000523,"고등어구이, 흰살생선, 제육볶음 등 다양한 안주와 어울린다.",제주커피수목원,제주 서귀포시 안덕면 사계리 3136,S_142,
PR00000522,"소고기 샤브샤브, 돼지 수육 등 육류 요리",술도가제주바당,제주 제주시 구좌읍 종달로5길 27,S_143,
PR00000521,"크래커, 치즈, 다크초콜렛",제주커피수목원,제주 서귀포시 안덕면 사계리 3136,S_144,
PR00000520,회를 비롯한 해산물 음식,술도가제주바당,제주 제주시 구좌읍 종달로5길 27,S_145,
PR00000519,"삼계탕, 오리주물럭 등 고기 안주",술도가제주바당,제주 제주시 구좌읍 종달로5길 27,S_146,
PR00000518,"LA갈비, 소불고기, 매운탕, 쭈꾸미 볶음",농업회사법인 토끼소주㈜,충북 충주시 엄정면 웃세고개길 35-16,S_147,
PR00000517,양념하지 않은 육류와 같이 무거운 음식,㈜부자진농업회사법인,경기도 양평군 강하면 운심길 19,S_148,
PR00000516,"오리고기, 곱창",맹개술도가,경북 안동시 도산면 선성중앙길 32,S_149,
PR00000515,"장어구이, 보쌈",착한농부,경북 예천군 용문면 복천길 16-8,S_150,
PR00000514,"생선이 들어간 맑은 국물요리, 생선회와 페이링하기 좋다.",배상면주가,경기도 포천시 화현면 화현리 512,S_151,
PR00000513,"편육, 곱창전골",롯데칠성음료,경북 경산시 진량읍 대구대로 284-33,S_152,
PR00000512,"양갈비, 닭갈비",㈜백제명가주조,충남 서천군 한산면 충절로 1133,S_153,
PR00000511,육포,농업회사법인 이가수불㈜,충남 아산시 도고면 기곡로 77번길 30-7,S_154,
PR00000510,"깐풍기, 갈비",농업회사법인영덕주조,경북 영덕군 강구면 소월1길 16-10,S_155,
PR00000509,"탕수육, 동파육",㈜수성주류,대구 북구 조야로7길 22,S_156,
PR00000508,상큼한 샐러드나 신선한 연어회,모월,강원 원주시 판부면 판부신촌길 84,S_157,C_091
PR00000507,맑고 투명하며 알코올향과 함께 농익은 과실향이 은은하게 올라온다. 입에 넣으면 아주 약한 단맛이 전체 술을 부드럽게 만들어주고 박하와 같이 시원한 맛이 혀에 자리를 잡아 술을 부드럽게 만들어 준다. 아주 편하게 즐길 수 있는 술이다. 견과류와 잘 어울린다.,배상면주가,경기도 포천시 화현면 화현리 512,S_158,
PR00000506,양촌감영농조합법인에는 두 종류 감 증류주가 있다. 하나는 16% 감이슬 그리고 다른 하나는 PERSIMMON VODKA 32%이다. 감이슬은 맑고 투명한데 반해 PERSIMMON VODKA 는 아주 옅은 황금빛 미색을 가지고 있어 차이가 난다. 감이슬은 도수가 낮고 부드러워 누구나 편하게 마실 수 있는 증류주로 양념이 되지 않은 생선찜 등과 잘 어울린다.,양촌감영농조합법인,충남 논산시 황산벌로 1075-21,S_159,
PR00000505,"일반적인 증류주에 비해 도수가 낮지만 곡물향과 찐 식물향이 강하게 올라온다. 입 안에서의 곡물의 향미가 강하고 입의 자극이 매우 부드럽다. 자신의 취향에따라 온도를 달리해 마시기 좋은 술이다. 곡향이 좋으면 실온에서 마시고, 싫다면 얼음을 넣어 마시면 좋다. 양념이 되어 있는 돼지볶음 등과 잘 어울린다.",두이술공방,충남 청양군 대치면 방죽골길 46-19,S_160,
PR00000503,"은은한 감귤 향이 매력적인 과실 증류주다. 알코올 맛보다는 입 속에서 느껴지는 가벼운 시트러스한 향이 좋다. 단맛도 뭉근히 돌며, 매끄러운 끝 맛을 자랑한다. 다만, 증류주 초보자 등은 바로 마시기보다는 온더록스 및 탄산수 등으로 즐기는 것이 좋다.",시트러스,제주특별자치도 서귀포시 남원읍 신례천로46,S_161,
PR00000502,"증류주는 기본적으로 도수가 낮으면 밍밍하고 물 맛이 많이 나는 것이 단점인데, 안동소주 느낌 19.8%는 일반 증류식소주에 비해 알코올도수가 낮은데도 불구하고 전통소주에서 느껴지는 곡향이 입 안을 가득 채워주는 것이 가장 큰 특징이다. 아주 차게 마시기보다는 실온에 좀 두고 곡향이 올라올 때 시음하는 것을 권장한다. 양념이 된 고기류와 잘 어울린다.",명품 안동소주,경북 안동시 풍산읍 유통단지길 124-34,S_162,
PR00000501,안동소주 느낌은 전통 증류식소주에서 느낄 수 있는 불맛과 곡물의 향을 잘 살린 증류주다. 강하지는 않지만 옅은 단맛과 뒤에 올라오는 약간의 쓴맛이 매력적이다. 안동소주 느낌 30%도 아주 차게 마시기 보다는 실온에 두고 증류향을 느끼면서 마시길 바란다. 도수가 너무 높다고 느끼면 온더락으로 즐기는 것 또한 방법이다. 석쇠 불고기와 잘 어울린다.,명품 안동소주,경북 안동시 풍산읍 유통단지길 124-34,S_163,
PR00000500,"죽력을 이용한 증류주로 식물을 찐 향과 계피향이 묵직하게 올라온다. 입 안에서는 둥글둥글하게 자극적이지 않고 목넘김 또한 부드럽다. 술을 마시고 난 후, 입 안에 느껴지는 죽력과 석창포의 느낌이 그대로 전해지는 듯 하다. 10~15도 사이에서 마시는 것이 좋다. 약재를 넣어 푹 익힌 오리백숙과 잘 어울린다.",추성고을,전남 담양군 용면 추령로 29,S_164,
PR00000499,곡물로 빚은 술을 증류한 전통 증류주로 진한 소주의 맛을 원한다면 독산53을 마셔봐야 한다. 향은 강하지 않지만 입 안에서의 느낌이 매우 강하다. 술을 마시고 난 후에 아주 긴 여운이 남는 술이다. 여성보다는 소주를 좋아하는 남성분들에게 추천하고 싶은 술이다. 차게해서 마시는 것이 좋다. 양념 돼지 갈비와 잘 어울린다.,오산양조,경기도 오산시 시장길 63,S_165,
PR00000498,"전형적인 증류식 소주의 투명색. 구수한 누룽지 향이 느껴지는 좋은 곡물의 향이다. 알코올 도수가 높아 거부감이 있을 수 있지만, 끝에서 느껴지는 기분 좋은 단맛이 있으며, 목 넘김 역시 매끈하며 부드러운 좋은 맛이다. 알코올 도수가 43%나 되는 만큼, 얼음이나 소다와 같이 즐겨도 좋을 듯하며, 육전 및 갈비찜 등 진한 요리와도 잘 어울리는 맛이다.",케이소주,"전북 전주시 완산구 중산중앙로 27, 3층",S_166,
PR00000497,"증류주답게 무색투명한 색을 그대로 가지고 있다. 조용할 듯 한 이 술의 매력은 향부터 시작하는데, 잘 익은 누룽지향을 그대로 내뿜는다는 것. 그리고 이 향이 마시고 난 후에도 입속에 계속 남는다. 첫맛은 식혜와 같은 담백한 단맛으로 시작하며, 살짝 새콤함도 스쳐가지만, 이내 짙은 증류식 소주의 묵직한 향이 아래부터 올라온다. 증류식 소주 초심자에게는 다소 어려울 수 있으나 적응되면 더욱 매력적으로 다가오는 맛이다. 서천에서 만들어지는 술인 만큼 서천의 명물인 아귀찜 등이 잘 어울리며, 얼음이나 차가운 탄산수를 넣어 즐기는 것도 추천해 본다.",옥순가 소곡주 마주,충남 서천군 서초면 시초동로 88-1,S_167,
PR00000496,옅은 담황색의 증류주로 달콤한 사탕과 박하 향기가 코를 자극시킨다. 도수가 높지만 적절한 단맛이 증류주를 부드럽게 만들어주고 입 안에 꽉 차는 시원한 느낌이 매우 좋다. 술을 마시고 난 후에 느껴지는 맛있는 쓴맛은 음식과의 조화를 잘 만들어 준다. 양념 불고기와 잘 어울린다.,착한농부,경북 예천군 용문면 복천길 16-8,S_168,
PR00000495,국내산 메밀을 원료로 만든 이색적인 술이다. 알코올이 45%로 높고 입안에 술을 머금고 있으면 휘발하면 매우 다채로운 향과 맛을 전해 준다. 목넘김 이후에도 입안에 묵직하고 힘 있게 잔향이 오래도록 남는다. 숙성을 좀 더 한다면 메밀 향과의 조화가 기대되는 술이다. 시원한 복지리탕이 생각난다.,두루,강원도 홍천 내촌면 용포길 31-25,S_169,
PR00000493,알코올도수가 높지만 신선한 향이 올라온다. 술을 입에 넣으면 크림과 같은 부드러움이 입 안 전체를 채워주고 알코올이 혀를 자극시킨다. 목넘김이 좋고 술을 마시고 난 후에 여운이 짧다. 간고등어 구이와 잘 어울린다.,명인안동소주,경북 안동시 풍산읍 산업단지6길 6,S_170,
PR00000492,곡물과 과실향이 알코올과 함께 동시에 올라온다. 알코올 도수가 높지만 술을 입에 넣으면 부드럽게 퍼지고 입술과 혀를 자극시키지 않아 숙성이 잘 된 술이라는 것을 알 수 있다. 첫 맛은 은은하고 중간에 강하고 그 후에 부드럽게 마무리 된다. 갈치젓 등 젓갈류와 잘 어울린다.,배혜정도가,경기도 화성시 정남면 서봉로 835,S_171,
PR00000491,알코올도수가 높고 부드러운 곡향이 올라온다. 술을 입에 넣으면 알코올이 입 안 전체를 채우고 혀를 오그라들게 할 정도로 자극을 준다. 술을 마시고 난 후에 쓴맛이 오랜 여운을 갖게 한다. 안동갈비와 잘 어울린다.,민속주안동소주,경북 안동시 강남로 71-1,S_172,
PR00000490,"주인공 사과가 돋보일 수 있도록 사과 절임과 함께하면 좋겠다. 딜, 바질과 같은 허브를 곁들인다면 재밌는 경험이 될 것이다.",제이엘,경북 문경시 문경읍 새재로 609,S_173,
PR00000489,"하이볼 형태로 육전, 동태전, 수육 등과 잘 어울린다.",제이엘,경북 문경시 문경읍 새재로 609,S_174,
PR00000488,증류 과정에서 나온 고소한 향과 단향이 은은하게 올라옵니다. 단맛이 전체적인 술 맛을 이끌어 도수가 높지만 목넘김을 부드럽게 만듭니다. 명란젓과 잘 어울립니다.,병영양조장,전남 강진군 병영로 하멜로 407,S_175,
PR00000487,"가볍게 오크통에서 숙성한 듯 황금색을 띠고 있습니다. 알코올 도수 40도의 높은 도수지만, 원액에서 묻어나오는 포도향과 가벼운 화이트 초콜릿 향이 느껴집니다. 알코올 도수 40도를 생각하면 무척 부드러운 맛을 자랑하며, 마지막 후미에서 살짝 산미가 느껴지는 부분이 매력적입니다. 기름진 메로구이 등이 생각나는 맛입니다.",도란원,충청북도 영동군 매곡면 옥전리 825-1,S_176,
PR00000485,기존 40도 이상의 안동소주를 좀 더 간편하게 즐기기 위해 알코올도수를 낮춘 제품입니다. 안동소주 특유의 그윽한 향이 올라온다. 술을 입에 넣으면 크림과 같은 부드러움이 입 안 전체를 채워주고 알코올이 혀를 자극시킵니다. 목넘김이 좋고 술을 마시고 난 후에 여운이 짧습니다. 해물찌개 등과 잘 어울립니다.,안동소주일품,경북 안동시 풍산읍 괴정리 926-5번지,S_177,
PR00000484,알코올도수가 높지만 신선한 향이 올라옵니다. 술을 입에 넣으면 크림과 같은 부드러움이 입 안 전체를 채워주고 알코올이 혀를 자극시킵니다. 목넘김이 좋고 술을 마시고 난 후에 여운이 짧습니다. 간고등어 구이와 잘 어울립니다.,안동소주일품,경북 안동시 풍산읍 괴정리 926-5번지,S_178,
PR00000483,기존 40도 이상의 안동소주를 좀 더 간편하게 즐기기 위해 알코올도수를 낮춘 제품입니다. 안동소주 특유의 그윽한 향이 올라옵니다. 술을 입에 넣으면 크림과 같은 부드러움이 입 안 전체를 채워주고 알코올이 혀를 자극시킵니다. 목넘김이 좋고 술을 마시고 난 후에 여운이 짧습니다. 해물찌개 등과 잘 어울립니다.,안동소주일품,경북 안동시 풍산읍 괴정리 926-5번지,S_179,
PR00000482,"완자전, 생선전 황진이주의 부드럽고 상큼한 맛과 다채로운 과일향이 완자전과 생선전의 느끼함과 비린 맛을 잡아주어 좋다.",(주)부자진농업회사법인,(주)부자진농업회사법인,S_180,C_050
PR00000481,"무색투명한 색으로 시작한 이 소주의 매력은 향에서 만날 수 있습니다. 잘 구워진 가래떡과 같은 고소함이 있기 때문입니다. 묵직한 알콜올 맛에서 시작했다가 이내 입속을 가득 채우는 쌀 발효향을 느낄 수 있습니다. 알코올 함유량 22%로 다른 증류식 소주에 비해 다소 낮은 편이지만, 향 하나하나가 무척 잘 살려져 있어 얼음, 탄산수 등과 함께 즐기기 충분합니다. 얼음이나 탄산수 없이 단독으로 즐긴다면 육포 및 견과류를 추천하며, 고기류라고 한다면 담백한 한우 등심구이 등이 잘 어울릴 것입니다.",농업회사법인 연천양조(주),경기도 연천군 마산면 청정로 1738번길 15,S_181,
PR00000480,"홍합탕, 오뎅탕",농업회사법인 담을,충청북도 충주시 엄정면 도자기길 16,S_182,S_053
PR00000479,주향숙성주는 문어숙회 또는 송어회외 같이 마시면 잘 어울립니다.,농업회사법인 담을,충청북도 충주시 엄정면 도자기길 16,S_183,S_004
PR00000478,높은 온도에서 증류한 곡향이 올라오고 알코올 도수에 비해서 술 맛이 매우 부드럽습니다. 술을 마시고 난 후에 혀에 남는 알코올이 긴 여운을 남깁니다. 시간이 지날수록 박하와 가은 화한 맛이 입 안에 남는 것이 특징입니다. 맑은 복지리 탕과 잘 어울립니다.,한산예담은소곡주,충청남도 서천군 한산면 한마로 5,S_184,
PR00000477,약용증류주로 증류한 후에 오미자를 활용해 아주 엷은 황금색을 가진 오미자 증류주입니다. 오미자의 신선한 향이 살아있으며 입 안에 넣으면 산뜻함이 입 안을 꽉 채워줍니다. 술이 가진 향과 맛에 비해 입 안에 느껴지는 자극이 강하여 매우 남성스러운 술이라 할 수 있습니다. 오리백숙과 아주 잘 어울립니다.,농업회사법인(주)착한농부,경북 예천군 용문면 복천길 16-8,S_185,
PR00000476,약용증류주로 증류한 후에 오미자를 활용해 아주 엷은 황금색을 가진 오미자 증류주입니다. 오미자의 신선한 향이 살아있으며 입 안에 넣으면 산뜻함이 입 안을 꽉 채워줍니다. 술이 가진 향과 맛에 비해 입 안에 느껴지는 자극이 강하여 매우 남성스러운 술이라 할 수 있습니다. 오리백숙과 아주 잘 어울립니다.,농업회사법인(주)착한농부,경북 예천군 용문면 복천길 16-8,S_186,
PR00000475,맑은 핑크 빛의 아름다운 색을 가지고 있으며 복분자를 이용한 향은 더욱 향기롭습니다. 입 안에서 짧게 퍼지는 자극이 매우 흥미롭고 술을 마시고 난 후에 뜨거운 술의 느낌이 오래 남습니다. 장어구이와 함께라면 몇 병이라도 함께 마실 수 있는 술입니다.,농업회사법인(주)착한농부,경북 예천군 용문면 복천길 16-8,S_187,
PR00000474,"너비아니구이, 치즈떡갈비  머루100%의 진하고 달콤한 맛이 너비아니와 떡갈비의 풍미를 더욱 살려 준다.",농업회사법인 산들벗(주),전라북도 무주군 사천리 208-6,S_188,F_082
PR00000473,"오크통에서 오랜 숙성으로 생긴 훈연 된 나무향과 달콤한 향이 코를 자극시키며, 알코올 도수에 비해 자극적이지 않고 입 안에서 부드럽게 퍼져나가는 것이 오랜 숙성의 여운이다. 술을 마시고 난 후에도 매우 깔끔하고 부드럽다. 생굴과 잘 어울린다.",예산사과와인,충남 예산군 고덕면 대몽로 107-25,S_189,S_111
PR00000472,높은 온도에서 증류한 곡향이 올라오고 알코올 도수에 비해서 술 맛이 매우 부드럽습니다. 술을 마시고 난 후에 혀에 남는 알코올이 긴 여운을 남깁니다. 시간이 지날수록 박하와 가은 화한 맛이 입 안에 남는 것이 특징입니다. 맑은 복지리 탕과 잘 어울립니다.,원조소곡주,충남 서천군 한산면 한마로34,S_190,
PR00000471,쌀을 발효시켜 증류해 매우 깔끔하지만 알코올 향과 혀를 자극시키는 맛이 강합니다. 이도 한잔에 시원한 복지리탕이 생각납니다.,조은술 세종,충북 청주시 청원구 사천로 18길 5-2,S_191,
PR00001041,"파스타,피자,샐러드 등과 잘 어울리며, 치즈 및 견과류의 간단한 안주류와 합께 드셔도 좋습니다.",영덕주조,경북 영덕군 강구면 소월1길 16-10,O_001,
PR00001037,"구기자, 맥문동이 들어간 약용주이며, 옅은 붉은 빛깔의 캐러멜색을 가진 술이다. 약재가 들어가 약재향이 있지만 술의 맛은 과실주 맛에 더 가깝게 느껴진다. 약주에 대한 편견이 있는 분들에게는 거부감 없이 마실 수 있는 술이다. 전체적으로 단맛과 산미의 조화가 잘 갖춰져 있고 씁쓸한 뒷맛이 매력적이다. 숯불에 구운 돼지고기와 잘 어울린다.",진도대복홍주,전남 진도군 의신면 진도대로 2662-4,O_002,C_112
PR00000998,"차게 얼려 마시면 그라빠와 같은 풍미를 느낄 수도 있다. 생선회, 해산물 등과 잘 어울린다.",제주샘주,제주 제주시 애월읍 애언로 283,O_003,
PR00000997,"전통주 입문자가 즐기기에도 거부감이 지극히 적은 스타일. 닭볶음탕, 양념치킨, 배를 넣은 소불고기 및 소고기 전골 등 추천한다.",전주 이강주,전주시 덕진구 매암길 28,O_004,
